ip,platform,browser,os,city,region,country,time,date,query,found,id,title,description,doc_date,url
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575450424961818624,Putin's Finest. 🇷🇺🗑️ #RussiaIsLosing #NAFO,"Putin's Finest. 🇷🇺🗑️

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/UcmBrc8S7i",Thu Sep 29 11:40:26 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575341804781723648,need bring back support Ukraine.,"We need to bring these back in support for Ukraine. 
#SlavaUkraini #UkraineRussiaWar
#heymoscowupyourstshirt #russiaisateroriststate #ruzziaphobic https://t.co/k8zoc19X9Q",Thu Sep 29 04:28:49 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575617331145101312,#US #Nato #hypocrisy #USA empire,"#US #Nato #hypocrisy and #USA empire of lies has no limits...
 they will use this falseflag attack as a means for declaring war (send their troops to #ukraine) on #Russia after #putin speech tomorrow 
#NordStream2 #Nordstream1 #UkraineRussiaWar 
#sanktionengegenusa #Germany https://t.co/k6BVWREVV9",Thu Sep 29 22:43:39 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575834582275878912,Details sketchy think Putin annexed,"Details are sketchy but I think Putin just annexed South Korea...

#UkraineRussiaWar 
#OSINT
#Fellas #NAFO https://t.co/njgRD26O0D",Fri Sep 30 13:06:56 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575388580389822464,"300,000 people fled Ukraine last","@KyivPost 300,000 more people fled Ukraine in the last week for other countries. This trumps any Russian losses. Ukraine and @Zelenskyyua will always unequivocally be losers
#UkraineWar #UkraineRussiaWar #usa https://t.co/pBmK7m3wkK",Thu Sep 29 07:34:41 +0000 2022,https://t.co/9V7VokEQNB
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575903030490562560,🇺🇦Not Russia #RussiaIsLosing #NAFO #Fellas,"🇺🇦Not Russia

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/YyTzJm68CB",Fri Sep 30 17:38:55 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575520337369890818,⭕️ #UkraineRussiaWar l: #Putin otheroption,⭕️ #UkraineRussiaWar l: #Putin has no otheroption but to attack against #Ukraine from #Belarus territory. Unconfirmed INFO talk about the transportation of 20000 soldiers (draftees) in Belarus.,Thu Sep 29 16:18:14 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575648599806922752,#UkraineRussiaWar #Ukraine #Russia ⚽️ UEFA,"#UkraineRussiaWar #Ukraine #Russia

⚽️ UEFA will not allow clubs from #Crimea to participate in the championship of Russia

The Union of European Football Associations stressed that they would not lift the ban on the integration of Crimean clubs, adopted back in 2014 https://t.co/i5RJI3IoMB",Fri Sep 30 00:47:54 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575751722017779713,war stop? ☹️ #Ukraine #UkraineRussiaWar,When will this war stop? ☹️ #Ukraine #UkraineRussiaWar https://t.co/KEeh4JCNPi,Fri Sep 30 07:37:41 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575743364573450240,#219dayofwar ⚡Map war Ukraine Institute,"#219dayofwar

⚡Map of the war in Ukraine by the Institute for the Study of War (@TheStudyofWar)⚡

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine️ #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/PTRvlsB3Mz",Fri Sep 30 07:04:28 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575823896867180544,#OnePiece Oda foreshadowed Russian invasion,"#OnePiece
Oda foreshadowed how the Russian invasion of Ukraine would go
#UkraineRussiaWar #NAFO https://t.co/kb67VpXnm9",Fri Sep 30 12:24:29 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,putin,480,1575450424961818624,Putin's Finest. 🇷🇺🗑️ #RussiaIsLosing #NAFO,"Putin's Finest. 🇷🇺🗑️

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/UcmBrc8S7i",Thu Sep 29 11:40:26 +0000 2022,https://t.co/74dPyn9F9a
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575787192861036544,thanks strategy reduced pension #UkraineRussiaWar,@trussliz @KwasiKwarteng @Conservatives  thanks your strategy has reduced my pension more than the #UkraineRussiaWar #pandemic put together 😂😎,Fri Sep 30 09:58:38 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575552516527632386,Don’t compare russians running away,"Don’t compare russians running away to Ukrainian refugees.  russians running for better life, while Ukrainians are brutally executed at their home. Do not give refuge to russians in the West. #ukraine #StandWithUkraine #UkraineRussiaWar #Peace https://t.co/Cr7DRmEc9L",Thu Sep 29 18:26:06 +0000 2022,https://t.co/N2M1QVUmx6
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575787192861036544,thanks strategy reduced pension #UkraineRussiaWar,@trussliz @KwasiKwarteng @Conservatives  thanks your strategy has reduced my pension more than the #UkraineRussiaWar #pandemic put together 😂😎,Fri Sep 30 09:58:38 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575583956413878273,#Ukraine SHELLS REFUGEES #Kharkov. 4th,"#Ukraine SHELLS REFUGEES in #Kharkov. 4th Leak Detected in #NordStream. UK Blames Drones.
... https://t.co/spYiJJCo0R via @iEarlGreyTV #UkraineWarCrimes #NaziUkraine #UkraineRussiaWar #Russia #NordStream1 #NordStream2",Thu Sep 29 20:31:02 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575301562783731713,'Call Duty Modern Warfare II','Call of Duty Modern Warfare II' developers shelter Ukrainian refugees - The Washington Post https://t.co/VpvgQdWXmG #Ukraine  #UkraineRussiaWar #UkraineUnderAttack #UkraineWarNews,Thu Sep 29 01:48:54 +0000 2022,https://t.co/Eivi6TOx3o
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575474589118906368,Ukrainian Armed Forces shall liberate,"@paulmasonnews Ukrainian Armed Forces shall liberate all occupied Ukrainian Lands.
Then 14 Million Ukrainian Refugees shall want to return home.
#RussiainvadesUkraine
#UkraineRussiaWar",Thu Sep 29 13:16:27 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575726994704109568,whole world support peace #Ukraine,"the whole world support peace in #Ukraine the  #Russia  go home and the #war still drags onit's impossible to even explain this event  
 makes people suffer so much dying and fleeing as refugees in Strange Land
https://t.co/CVf5BstajX 
#UkraineWar #ukrainerussiawar #Putin https://t.co/xixMFbC0sF",Fri Sep 30 05:59:25 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575539192624721920,29/9 🇺🇦⚡️🇷🇺🔥💀 soldiers destroy #Russian,"29/9
🇺🇦⚡️🇷🇺🔥💀
Our soldiers destroy the #Russian tank🤩

#Ukraine #Ukrainian #UkraineKrieg #UkraineWar #UkraineRussiaWar #stopPutin #UkraineCounterOffensive #Donbass #Kherson #NATO #Europe #USA https://t.co/NMRWQSsVqm",Thu Sep 29 17:33:10 +0000 2022,https://t.co/1UYQ50C22i
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575552516527632386,Don’t compare russians running away,"Don’t compare russians running away to Ukrainian refugees.  russians running for better life, while Ukrainians are brutally executed at their home. Do not give refuge to russians in the West. #ukraine #StandWithUkraine #UkraineRussiaWar #Peace https://t.co/Cr7DRmEc9L",Thu Sep 29 18:26:06 +0000 2022,https://t.co/N2M1QVUmx6
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575787192861036544,thanks strategy reduced pension #UkraineRussiaWar,@trussliz @KwasiKwarteng @Conservatives  thanks your strategy has reduced my pension more than the #UkraineRussiaWar #pandemic put together 😂😎,Fri Sep 30 09:58:38 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575583956413878273,#Ukraine SHELLS REFUGEES #Kharkov. 4th,"#Ukraine SHELLS REFUGEES in #Kharkov. 4th Leak Detected in #NordStream. UK Blames Drones.
... https://t.co/spYiJJCo0R via @iEarlGreyTV #UkraineWarCrimes #NaziUkraine #UkraineRussiaWar #Russia #NordStream1 #NordStream2",Thu Sep 29 20:31:02 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575301562783731713,'Call Duty Modern Warfare II','Call of Duty Modern Warfare II' developers shelter Ukrainian refugees - The Washington Post https://t.co/VpvgQdWXmG #Ukraine  #UkraineRussiaWar #UkraineUnderAttack #UkraineWarNews,Thu Sep 29 01:48:54 +0000 2022,https://t.co/Eivi6TOx3o
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575474589118906368,Ukrainian Armed Forces shall liberate,"@paulmasonnews Ukrainian Armed Forces shall liberate all occupied Ukrainian Lands.
Then 14 Million Ukrainian Refugees shall want to return home.
#RussiainvadesUkraine
#UkraineRussiaWar",Thu Sep 29 13:16:27 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575726994704109568,whole world support peace #Ukraine,"the whole world support peace in #Ukraine the  #Russia  go home and the #war still drags onit's impossible to even explain this event  
 makes people suffer so much dying and fleeing as refugees in Strange Land
https://t.co/CVf5BstajX 
#UkraineWar #ukrainerussiawar #Putin https://t.co/xixMFbC0sF",Fri Sep 30 05:59:25 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575539192624721920,29/9 🇺🇦⚡️🇷🇺🔥💀 soldiers destroy #Russian,"29/9
🇺🇦⚡️🇷🇺🔥💀
Our soldiers destroy the #Russian tank🤩

#Ukraine #Ukrainian #UkraineKrieg #UkraineWar #UkraineRussiaWar #stopPutin #UkraineCounterOffensive #Donbass #Kherson #NATO #Europe #USA https://t.co/NMRWQSsVqm",Thu Sep 29 17:33:10 +0000 2022,https://t.co/1UYQ50C22i
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Tank destroyed,195,1575552516527632386,Don’t compare russians running away,"Don’t compare russians running away to Ukrainian refugees.  russians running for better life, while Ukrainians are brutally executed at their home. Do not give refuge to russians in the West. #ukraine #StandWithUkraine #UkraineRussiaWar #Peace https://t.co/Cr7DRmEc9L",Thu Sep 29 18:26:06 +0000 2022,https://t.co/N2M1QVUmx6
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Tank destroyed,195,1575787192861036544,thanks strategy reduced pension #UkraineRussiaWar,@trussliz @KwasiKwarteng @Conservatives  thanks your strategy has reduced my pension more than the #UkraineRussiaWar #pandemic put together 😂😎,Fri Sep 30 09:58:38 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Tank destroyed,195,1575583956413878273,#Ukraine SHELLS REFUGEES #Kharkov. 4th,"#Ukraine SHELLS REFUGEES in #Kharkov. 4th Leak Detected in #NordStream. UK Blames Drones.
... https://t.co/spYiJJCo0R via @iEarlGreyTV #UkraineWarCrimes #NaziUkraine #UkraineRussiaWar #Russia #NordStream1 #NordStream2",Thu Sep 29 20:31:02 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Tank destroyed,195,1575301562783731713,'Call Duty Modern Warfare II','Call of Duty Modern Warfare II' developers shelter Ukrainian refugees - The Washington Post https://t.co/VpvgQdWXmG #Ukraine  #UkraineRussiaWar #UkraineUnderAttack #UkraineWarNews,Thu Sep 29 01:48:54 +0000 2022,https://t.co/Eivi6TOx3o
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Tank destroyed,195,1575474589118906368,Ukrainian Armed Forces shall liberate,"@paulmasonnews Ukrainian Armed Forces shall liberate all occupied Ukrainian Lands.
Then 14 Million Ukrainian Refugees shall want to return home.
#RussiainvadesUkraine
#UkraineRussiaWar",Thu Sep 29 13:16:27 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Tank destroyed,195,1575726994704109568,whole world support peace #Ukraine,"the whole world support peace in #Ukraine the  #Russia  go home and the #war still drags onit's impossible to even explain this event  
 makes people suffer so much dying and fleeing as refugees in Strange Land
https://t.co/CVf5BstajX 
#UkraineWar #ukrainerussiawar #Putin https://t.co/xixMFbC0sF",Fri Sep 30 05:59:25 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Tank destroyed,195,1575539192624721920,29/9 🇺🇦⚡️🇷🇺🔥💀 soldiers destroy #Russian,"29/9
🇺🇦⚡️🇷🇺🔥💀
Our soldiers destroy the #Russian tank🤩

#Ukraine #Ukrainian #UkraineKrieg #UkraineWar #UkraineRussiaWar #stopPutin #UkraineCounterOffensive #Donbass #Kherson #NATO #Europe #USA https://t.co/NMRWQSsVqm",Thu Sep 29 17:33:10 +0000 2022,https://t.co/1UYQ50C22i
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575552516527632386,Don’t compare russians running away,"Don’t compare russians running away to Ukrainian refugees.  russians running for better life, while Ukrainians are brutally executed at their home. Do not give refuge to russians in the West. #ukraine #StandWithUkraine #UkraineRussiaWar #Peace https://t.co/Cr7DRmEc9L",Thu Sep 29 18:26:06 +0000 2022,https://t.co/N2M1QVUmx6
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575787192861036544,thanks strategy reduced pension #UkraineRussiaWar,@trussliz @KwasiKwarteng @Conservatives  thanks your strategy has reduced my pension more than the #UkraineRussiaWar #pandemic put together 😂😎,Fri Sep 30 09:58:38 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575583956413878273,#Ukraine SHELLS REFUGEES #Kharkov. 4th,"#Ukraine SHELLS REFUGEES in #Kharkov. 4th Leak Detected in #NordStream. UK Blames Drones.
... https://t.co/spYiJJCo0R via @iEarlGreyTV #UkraineWarCrimes #NaziUkraine #UkraineRussiaWar #Russia #NordStream1 #NordStream2",Thu Sep 29 20:31:02 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575301562783731713,'Call Duty Modern Warfare II','Call of Duty Modern Warfare II' developers shelter Ukrainian refugees - The Washington Post https://t.co/VpvgQdWXmG #Ukraine  #UkraineRussiaWar #UkraineUnderAttack #UkraineWarNews,Thu Sep 29 01:48:54 +0000 2022,https://t.co/Eivi6TOx3o
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575474589118906368,Ukrainian Armed Forces shall liberate,"@paulmasonnews Ukrainian Armed Forces shall liberate all occupied Ukrainian Lands.
Then 14 Million Ukrainian Refugees shall want to return home.
#RussiainvadesUkraine
#UkraineRussiaWar",Thu Sep 29 13:16:27 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575726994704109568,whole world support peace #Ukraine,"the whole world support peace in #Ukraine the  #Russia  go home and the #war still drags onit's impossible to even explain this event  
 makes people suffer so much dying and fleeing as refugees in Strange Land
https://t.co/CVf5BstajX 
#UkraineWar #ukrainerussiawar #Putin https://t.co/xixMFbC0sF",Fri Sep 30 05:59:25 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575539192624721920,29/9 🇺🇦⚡️🇷🇺🔥💀 soldiers destroy #Russian,"29/9
🇺🇦⚡️🇷🇺🔥💀
Our soldiers destroy the #Russian tank🤩

#Ukraine #Ukrainian #UkraineKrieg #UkraineWar #UkraineRussiaWar #stopPutin #UkraineCounterOffensive #Donbass #Kherson #NATO #Europe #USA https://t.co/NMRWQSsVqm",Thu Sep 29 17:33:10 +0000 2022,https://t.co/1UYQ50C22i
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575747759042629633,🇷🇺 🪖 🪖 🪖 🪖,"🇷🇺
🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖
#Barracks for #mobilized soldiers in #Russia 

#mobilization 
#RussianMobilization 
#war 
#UkraineRussiaWar  
#Ukraine https://t.co/ffF2DEhnXo",Fri Sep 30 07:21:56 +0000 2022,https://t.co/HRfCJZ2sCz
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Ukraine refugees,1261,1575770145653346304,"HOPE PEACE /1 ""Finding Common","HOPE FOR PEACE /1

""Finding the Common Ground of Peace""

https://t.co/86Sf9KvTyA

#Peace #GlobalCrisis #EarthKeepersUnite #Ukraine #UkraineRussiaWar #WorldRebuild #Peace1212 #Nature #energy #UNGA77 
@UNOCHA @UNEP @Sdg13Un @UN_PGA @HRW @unicefchief https://t.co/F1TgYqkL9W",Fri Sep 30 08:50:53 +0000 2022,https://t.co/5Aczeh5YOy
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575552516527632386,Don’t compare russians running away,"Don’t compare russians running away to Ukrainian refugees.  russians running for better life, while Ukrainians are brutally executed at their home. Do not give refuge to russians in the West. #ukraine #StandWithUkraine #UkraineRussiaWar #Peace https://t.co/Cr7DRmEc9L",Thu Sep 29 18:26:06 +0000 2022,https://t.co/N2M1QVUmx6
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575787192861036544,thanks strategy reduced pension #UkraineRussiaWar,@trussliz @KwasiKwarteng @Conservatives  thanks your strategy has reduced my pension more than the #UkraineRussiaWar #pandemic put together 😂😎,Fri Sep 30 09:58:38 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575583956413878273,#Ukraine SHELLS REFUGEES #Kharkov. 4th,"#Ukraine SHELLS REFUGEES in #Kharkov. 4th Leak Detected in #NordStream. UK Blames Drones.
... https://t.co/spYiJJCo0R via @iEarlGreyTV #UkraineWarCrimes #NaziUkraine #UkraineRussiaWar #Russia #NordStream1 #NordStream2",Thu Sep 29 20:31:02 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575301562783731713,'Call Duty Modern Warfare II','Call of Duty Modern Warfare II' developers shelter Ukrainian refugees - The Washington Post https://t.co/VpvgQdWXmG #Ukraine  #UkraineRussiaWar #UkraineUnderAttack #UkraineWarNews,Thu Sep 29 01:48:54 +0000 2022,https://t.co/Eivi6TOx3o
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575474589118906368,Ukrainian Armed Forces shall liberate,"@paulmasonnews Ukrainian Armed Forces shall liberate all occupied Ukrainian Lands.
Then 14 Million Ukrainian Refugees shall want to return home.
#RussiainvadesUkraine
#UkraineRussiaWar",Thu Sep 29 13:16:27 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575726994704109568,whole world support peace #Ukraine,"the whole world support peace in #Ukraine the  #Russia  go home and the #war still drags onit's impossible to even explain this event  
 makes people suffer so much dying and fleeing as refugees in Strange Land
https://t.co/CVf5BstajX 
#UkraineWar #ukrainerussiawar #Putin https://t.co/xixMFbC0sF",Fri Sep 30 05:59:25 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575539192624721920,29/9 🇺🇦⚡️🇷🇺🔥💀 soldiers destroy #Russian,"29/9
🇺🇦⚡️🇷🇺🔥💀
Our soldiers destroy the #Russian tank🤩

#Ukraine #Ukrainian #UkraineKrieg #UkraineWar #UkraineRussiaWar #stopPutin #UkraineCounterOffensive #Donbass #Kherson #NATO #Europe #USA https://t.co/NMRWQSsVqm",Thu Sep 29 17:33:10 +0000 2022,https://t.co/1UYQ50C22i
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575747759042629633,🇷🇺 🪖 🪖 🪖 🪖,"🇷🇺
🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖 🪖
#Barracks for #mobilized soldiers in #Russia 

#mobilization 
#RussianMobilization 
#war 
#UkraineRussiaWar  
#Ukraine https://t.co/ffF2DEhnXo",Fri Sep 30 07:21:56 +0000 2022,https://t.co/HRfCJZ2sCz
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Putin war strategy,866,1575770145653346304,"HOPE PEACE /1 ""Finding Common","HOPE FOR PEACE /1

""Finding the Common Ground of Peace""

https://t.co/86Sf9KvTyA

#Peace #GlobalCrisis #EarthKeepersUnite #Ukraine #UkraineRussiaWar #WorldRebuild #Peace1212 #Nature #energy #UNGA77 
@UNOCHA @UNEP @Sdg13Un @UN_PGA @HRW @unicefchief https://t.co/F1TgYqkL9W",Fri Sep 30 08:50:53 +0000 2022,https://t.co/5Aczeh5YOy
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Soldiers peace,207,1575552516527632386,Don’t compare russians running away,"Don’t compare russians running away to Ukrainian refugees.  russians running for better life, while Ukrainians are brutally executed at their home. Do not give refuge to russians in the West. #ukraine #StandWithUkraine #UkraineRussiaWar #Peace https://t.co/Cr7DRmEc9L",Thu Sep 29 18:26:06 +0000 2022,https://t.co/N2M1QVUmx6
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Soldiers peace,207,1575787192861036544,thanks strategy reduced pension #UkraineRussiaWar,@trussliz @KwasiKwarteng @Conservatives  thanks your strategy has reduced my pension more than the #UkraineRussiaWar #pandemic put together 😂😎,Fri Sep 30 09:58:38 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Soldiers peace,207,1575583956413878273,#Ukraine SHELLS REFUGEES #Kharkov. 4th,"#Ukraine SHELLS REFUGEES in #Kharkov. 4th Leak Detected in #NordStream. UK Blames Drones.
... https://t.co/spYiJJCo0R via @iEarlGreyTV #UkraineWarCrimes #NaziUkraine #UkraineRussiaWar #Russia #NordStream1 #NordStream2",Thu Sep 29 20:31:02 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Soldiers peace,207,1575301562783731713,'Call Duty Modern Warfare II','Call of Duty Modern Warfare II' developers shelter Ukrainian refugees - The Washington Post https://t.co/VpvgQdWXmG #Ukraine  #UkraineRussiaWar #UkraineUnderAttack #UkraineWarNews,Thu Sep 29 01:48:54 +0000 2022,https://t.co/Eivi6TOx3o
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Soldiers peace,207,1575474589118906368,Ukrainian Armed Forces shall liberate,"@paulmasonnews Ukrainian Armed Forces shall liberate all occupied Ukrainian Lands.
Then 14 Million Ukrainian Refugees shall want to return home.
#RussiainvadesUkraine
#UkraineRussiaWar",Thu Sep 29 13:16:27 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Soldiers peace,207,1575726994704109568,whole world support peace #Ukraine,"the whole world support peace in #Ukraine the  #Russia  go home and the #war still drags onit's impossible to even explain this event  
 makes people suffer so much dying and fleeing as refugees in Strange Land
https://t.co/CVf5BstajX 
#UkraineWar #ukrainerussiawar #Putin https://t.co/xixMFbC0sF",Fri Sep 30 05:59:25 +0000 2022,
92.177.88.196,Windows,Chrome,Windows,Badalona,Catalonia,Spain,16:37:43,2023-12-01,Soldiers peace,207,1575539192624721920,29/9 🇺🇦⚡️🇷🇺🔥💀 soldiers destroy #Russian,"29/9
🇺🇦⚡️🇷🇺🔥💀
Our soldiers destroy the #Russian tank🤩

#Ukraine #Ukrainian #UkraineKrieg #UkraineWar #UkraineRussiaWar #stopPutin #UkraineCounterOffensive #Donbass #Kherson #NATO #Europe #USA https://t.co/NMRWQSsVqm",Thu Sep 29 17:33:10 +0000 2022,https://t.co/1UYQ50C22i
